id_cliente,sexo,fecha_nacimiento,edad_corte,tipo_disposicion,etiqueta_buen_pagador,id_distrito,nombre_distrito,region,poblacion,salario_promedio,tasa_desempleo,tasa_criminalidad,tiene_prestamo,id_prestamo,monto_prestamo,plazo_prestamo,cuota_mensual_prestamo,estado_prestamo,condicion_prestamo,total_ordenes_activas,monto_total_ordenes_mensual,monto_promedio_orden,total_transacciones,total_depositos,total_retiros,saldo_promedio,saldo_minimo,saldo_maximo
3678,F,1934-08-12,64,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2768.0,2768.0,100,101691.0,85705.0,15382.13,800.0,22985.0
3679,M,1931-04-23,67,OWNER,,72,Olomouc,north Moravia,226122,8994.0,4.0,9672.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2756.0,2756.0,115,114063.0,95972.0,20024.182608,500.0,29879.0
3680,F,1923-04-07,75,DISPONENT,,72,Olomouc,north Moravia,226122,8994.0,4.0,9672.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
3681,M,1921-04-26,77,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2366.0,2366.0,225,259516.0,242403.0,23885.924444,300.0,36188.0
3682,F,1924-01-12,74,DISPONENT,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
3683,F,1977-02-22,21,OWNER,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,2502.0,1251.0,95,84665.0,71540.0,24054.757894,1100.0,34482.0
3684,F,1961-12-31,37,OWNER,,16,Jindrichuv Hradec,south Bohemia,93931,8427.0,1.0,1874.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2316.0,2316.0,345,249166.0,227201.0,20260.081159,600.0,29807.0
3685,M,1974-03-06,24,OWNER,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,4631.0,4631.0,38,175526.0,100420.0,44933.0,900.0,90225.0
3686,F,1962-10-11,36,OWNER,,61,Trebic,south Moravia,117897,8814.0,5.0,2112.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,1961.0,1961.0,305,242471.0,179522.0,34755.029508,1100.0,69434.0
3687,M,1972-02-06,26,OWNER,True,49,Semily,east Bohemia,75685,8208.0,2.0,1660.0,1,5595.0,82896.0,12.0,6908.0,A,Cerrado,4,16784.0,4196.0,609,3067594.0,3011717.0,57004.224958,900.0,116804.0
3688,F,1975-05-02,23,DISPONENT,True,49,Semily,east Bohemia,75685,8208.0,2.0,1660.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
3689,F,1979-07-12,19,OWNER,,9,Nymburk,central Bohemia,81344,8899.0,3.0,2987.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,4911.0,1637.0,337,1972997.0,1919886.0,71166.771513,800.0,145458.0
3690,M,1960-08-02,38,OWNER,,44,Chrudim,east Bohemia,105606,8254.0,3.0,2166.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,10320.0,5160.0,39,116608.0,90600.0,25848.76923,800.0,53243.0
3691,M,1965-04-17,33,OWNER,,18,Pisek,south Bohemia,70699,8968.0,3.0,1740.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,7465.0,3732.5,434,937885.0,850920.0,44856.112903,900.0,90732.0
3693,M,1922-03-31,76,OWNER,,15,Cesky Krumlov,south Bohemia,58796,9045.0,3.0,1845.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,2419.0,1209.5,184,215778.0,175444.0,31347.61413,900.0,43345.0
3694,F,1920-04-29,78,DISPONENT,,15,Cesky Krumlov,south Bohemia,58796,9045.0,3.0,1845.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
3695,M,1934-10-04,64,OWNER,,55,Brno - venkov,south Moravia,157042,8743.0,2.0,3659.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,2901.0,1450.5,313,267059.0,234088.0,20310.584664,1100.0,34324.0
3696,F,1939-04-11,59,DISPONENT,,55,Brno - venkov,south Moravia,157042,8743.0,2.0,3659.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
3697,F,1954-01-16,44,OWNER,,9,Nymburk,central Bohemia,81344,8899.0,3.0,2987.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,4646.0,4646.0,84,343279.0,303032.0,37097.22619,600.0,64301.0
3698,M,1971-04-25,27,OWNER,,44,Chrudim,east Bohemia,105606,8254.0,3.0,2166.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,239,1078177.0,1015695.0,49360.669456,700.0,77935.0
3699,M,1968-08-08,30,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,3720.0,1240.0,152,548208.0,499935.0,47798.072368,700.0,80056.0
3700,F,1976-05-24,22,DISPONENT,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
3701,F,1954-05-06,44,OWNER,,73,Opava,north Moravia,182027,8746.0,3.0,4355.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3960.0,3960.0,93,411612.0,368510.0,40216.301075,400.0,62393.0
3702,M,1952-11-27,46,OWNER,,76,Sumperk,north Moravia,127369,8369.0,5.0,3736.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,1978.0,1978.0,167,115886.0,94637.0,19238.982035,300.0,26464.0
3703,M,1931-06-15,67,OWNER,,17,Pelhrimov,south Bohemia,74062,8114.0,2.0,1003.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2638.0,2638.0,57,72820.0,52263.0,18478.666666,400.0,28697.0
3704,M,1962-04-11,36,OWNER,,69,Jesenik,north Moravia,42821,8173.0,,,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2330.0,2330.0,331,243193.0,200130.0,30548.398791,1100.0,47183.0
3705,F,1965-06-04,33,OWNER,True,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,1,5599.0,15420.0,12.0,1285.0,A,Cerrado,3,7454.0,2484.666666,512,780910.0,724808.0,34505.867187,1000.0,60755.0
3707,M,1941-06-24,57,OWNER,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3241.0,3241.0,159,418641.0,373809.0,36703.465408,700.0,53841.0
3708,F,1958-03-16,40,OWNER,,46,Nachod,east Bohemia,112709,8369.0,2.0,2854.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,3934.0,1967.0,137,171103.0,149576.0,19487.328467,800.0,34928.0
3709,M,1955-05-03,43,DISPONENT,,46,Nachod,east Bohemia,112709,8369.0,2.0,2854.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
3710,M,1928-01-25,70,OWNER,,59,Kromeriz,south Moravia,108871,8444.0,3.0,2595.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3878.0,3878.0,324,427691.0,390789.0,22417.089506,500.0,38231.0
3711,M,1968-05-07,30,OWNER,,25,Klatovy,west Bohemia,88757,8554.0,2.0,1822.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,6704.0,6704.0,412,1754395.0,1670920.0,63148.053398,400.0,115033.0
3712,F,1969-05-30,29,OWNER,,56,Breclav,south Moravia,124605,8772.0,5.0,2854.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3374.0,3374.0,84,298963.0,282033.0,31711.297619,300.0,62829.0
3713,F,1944-02-23,54,OWNER,,41,Usti nad Labem,north Bohemia,118650,9832.0,3.0,6445.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,9390.0,4695.0,156,724517.0,651710.0,57340.26923,900.0,87021.0
3714,F,1953-10-01,45,OWNER,,8,Mlada Boleslav,central Bohemia,112065,11277.0,1.0,5179.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,5268.0,5268.0,374,1634801.0,1617814.0,42014.973262,1000.0,84311.0
3716,M,1953-04-15,45,OWNER,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,288,1785819.0,1752094.0,48011.128472,-399.0,142538.0
3717,M,1925-01-30,73,OWNER,,71,Novy Jicin,north Moravia,161227,8678.0,6.0,4980.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,1523.0,1523.0,82,92587.0,64384.0,21367.975609,400.0,29190.0
3718,F,1929-06-29,69,DISPONENT,,71,Novy Jicin,north Moravia,161227,8678.0,6.0,4980.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
3719,M,1930-08-30,68,OWNER,,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2715.0,2715.0,317,293190.0,264850.0,18695.11041,700.0,28361.0
3720,F,1936-12-07,62,DISPONENT,,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
3721,F,1954-12-16,44,OWNER,,64,Zlin,south Moravia,197099,9624.0,2.0,4484.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3698.0,3698.0,105,325400.0,256873.0,41265.961904,600.0,71961.0
3722,F,1956-04-29,42,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2232.0,2232.0,315,222147.0,201050.0,16557.568253,200.0,23086.0
3723,M,1968-09-01,30,OWNER,,18,Pisek,south Bohemia,70699,8968.0,3.0,1740.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,2299.0,1149.5,175,120472.0,101175.0,18251.925714,1000.0,24125.0
3724,F,1925-09-23,73,OWNER,,57,Hodonin,south Moravia,161954,8720.0,4.0,3729.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3359.0,3359.0,178,215150.0,190922.0,16759.039325,400.0,25637.0
3727,M,1970-01-13,28,OWNER,,33,Decin,north Bohemia,133777,8705.0,6.0,4650.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,7496.0,7496.0,55,165969.0,143284.0,19429.927272,700.0,35859.0
3728,M,1936-01-06,62,OWNER,,66,Zdar nad Sazavou,south Moravia,125832,8512.0,4.0,2247.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,93,529460.0,468440.0,44850.086021,200.0,78816.0
3729,F,1941-08-22,57,DISPONENT,,66,Zdar nad Sazavou,south Moravia,125832,8512.0,4.0,2247.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
3730,F,1945-08-07,53,OWNER,,59,Kromeriz,south Moravia,108871,8444.0,3.0,2595.0,1,5606.0,253512.0,36.0,7042.0,D,Vigente,1,7042.0,7042.0,200,856148.0,786905.0,31399.71,-4976.0,111044.0
3732,M,1946-08-27,52,OWNER,,66,Zdar nad Sazavou,south Moravia,125832,8512.0,4.0,2247.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,6630.0,3315.0,102,245382.0,230612.0,23610.892156,600.0,49328.0
3733,F,1946-05-09,52,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,5022.0,5022.0,340,1440709.0,1331809.0,59540.15,800.0,109688.0
3734,M,1943-12-02,55,OWNER,,15,Cesky Krumlov,south Bohemia,58796,9045.0,3.0,1845.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,1933.0,644.333333,391,181688.0,156341.0,17448.549872,600.0,26255.0
3735,M,1938-01-17,60,OWNER,,18,Pisek,south Bohemia,70699,8968.0,3.0,1740.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,5866.0,5866.0,185,826787.0,765794.0,41204.2,600.0,71278.0
3736,F,1932-07-22,66,DISPONENT,,18,Pisek,south Bohemia,70699,8968.0,3.0,1740.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
3737,M,1948-04-30,50,OWNER,,12,Pribram,central Bohemia,107870,8754.0,4.0,3804.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,200,1325005.0,1231935.0,63709.83,600.0,133969.0
3738,F,1978-03-31,20,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,4,12416.0,3104.0,168,846616.0,784718.0,54634.422619,500.0,119655.0
3739,F,1956-08-21,42,OWNER,,3,Beroun,central Bohemia,75232,8980.0,2.0,2824.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,8309.0,4154.5,416,1088330.0,1023066.0,47051.84375,200.0,80841.0
3740,M,1929-11-03,69,OWNER,,46,Nachod,east Bohemia,112709,8369.0,2.0,2854.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2311.0,2311.0,183,206867.0,188747.0,18756.715846,1000.0,29245.0
3741,M,1936-05-04,62,OWNER,,16,Jindrichuv Hradec,south Bohemia,93931,8427.0,1.0,1874.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,4238.0,4238.0,129,602392.0,558800.0,28163.224806,500.0,65682.0
3742,F,1961-11-27,37,OWNER,,56,Breclav,south Moravia,124605,8772.0,5.0,2854.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,4,5469.0,1367.25,491,1012864.0,965918.0,42385.315682,600.0,69014.0
3743,M,1958-11-06,40,DISPONENT,,56,Breclav,south Moravia,124605,8772.0,5.0,2854.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
3745,F,1971-01-19,27,OWNER,,2,Benesov,central Bohemia,88884,8507.0,2.0,2159.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,4,8138.0,2034.5,562,1492352.0,1458652.0,38673.567615,1000.0,68751.0
3746,M,1975-01-25,23,OWNER,,66,Zdar nad Sazavou,south Moravia,125832,8512.0,4.0,2247.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,2522.0,1261.0,86,81255.0,70686.0,18890.732558,900.0,27220.0
3747,M,1964-12-02,34,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,4605.0,4605.0,143,274125.0,241120.0,31756.734265,600.0,47235.0
3748,F,1930-03-05,68,OWNER,,59,Kromeriz,south Moravia,108871,8444.0,3.0,2595.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3205.0,3205.0,351,410236.0,391195.0,23931.34188,800.0,35211.0
3749,F,1943-03-21,55,OWNER,,65,Znojmo,south Moravia,114200,8403.0,6.0,2157.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,6497.0,3248.5,101,398753.0,380236.0,28052.495049,600.0,56421.0
3750,M,1938-10-03,60,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,1938.0,1938.0,271,173235.0,152319.0,17117.638376,700.0,23908.0
3751,M,1966-10-12,32,OWNER,,33,Decin,north Bohemia,133777,8705.0,6.0,4650.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,6722.0,6722.0,59,240149.0,192116.0,41606.813559,1100.0,62726.0
3752,F,1961-02-06,37,DISPONENT,,33,Decin,north Bohemia,133777,8705.0,6.0,4650.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
3753,F,1959-04-14,39,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,14408.0,4802.666666,29,87231.0,50100.0,36742.965517,1000.0,79231.0
3754,F,1947-07-13,51,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2004.0,2004.0,107,94139.0,77985.0,31441.663551,700.0,42635.0
3755,F,1951-07-09,47,OWNER,,37,Litomerice,north Bohemia,114006,9065.0,4.0,4147.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2145.0,2145.0,44,43513.0,21595.0,18251.772727,1000.0,24631.0
3756,F,1971-10-03,27,OWNER,,12,Pribram,central Bohemia,107870,8754.0,4.0,3804.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,78,483283.0,438227.0,61027.025641,400.0,135361.0
3757,M,1922-04-16,76,OWNER,,5,Kolin,central Bohemia,95616,9307.0,4.0,2616.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2642.0,2642.0,309,396637.0,295614.0,51045.656957,200.0,103276.0
3758,F,1963-09-14,35,OWNER,,53,Blansko,south Moravia,107911,8240.0,3.0,1850.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,2042.0,1021.0,391,216063.0,200918.0,15223.347826,600.0,20932.0
3759,M,1961-10-12,37,DISPONENT,,53,Blansko,south Moravia,107911,8240.0,3.0,1850.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
3760,M,1955-01-04,43,OWNER,,18,Pisek,south Bohemia,70699,8968.0,3.0,1740.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,236,851752.0,856069.0,25830.04661,-6285.0,66840.0
3761,M,1975-08-05,23,OWNER,,48,Rychnov nad Kneznou,east Bohemia,78955,9060.0,2.0,1655.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,114,230580.0,199535.0,29936.192982,1000.0,123735.0
3762,F,1959-02-18,39,OWNER,,60,Prostejov,south Moravia,110643,8441.0,3.0,1879.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3641.0,3641.0,215,792836.0,754688.0,45641.925581,200.0,73057.0
3763,F,1977-08-12,21,OWNER,,38,Louny,north Bohemia,85852,8965.0,7.0,2653.0,1,5610.0,123216.0,48.0,2567.0,C,Vigente,3,5619.0,1873.0,439,2450563.0,2372737.0,73384.100227,700.0,155867.0
3764,M,1978-01-29,20,DISPONENT,,38,Louny,north Bohemia,85852,8965.0,7.0,2653.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
3765,F,1956-01-24,42,OWNER,,45,Jicin,east Bohemia,77917,8390.0,2.0,2080.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,4,12766.0,3191.5,519,2355808.0,2326259.0,46596.489402,-915.0,146810.0
3766,F,1980-03-10,18,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,160,261905.0,216955.0,47664.61875,700.0,128229.0
3767,M,1936-09-07,62,OWNER,,14,Ceske Budejovice,south Bohemia,177686,10045.0,1.0,6604.0,1,5611.0,321180.0,60.0,5353.0,C,Vigente,2,20076.0,10038.0,206,1164267.0,1142272.0,36220.728155,700.0,90257.0
3768,F,1944-03-04,54,DISPONENT,,14,Ceske Budejovice,south Bohemia,177686,10045.0,1.0,6604.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
3769,M,1957-09-10,41,OWNER,,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,9037.0,9037.0,167,650869.0,602053.0,55540.994011,1100.0,85010.0
3770,F,1925-01-03,73,OWNER,,35,Jablonec n. Nisou,north Bohemia,88768,8867.0,1.0,3384.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3570.0,3570.0,333,381010.0,361125.0,20170.879879,900.0,29772.0
3771,M,1942-03-27,56,OWNER,,48,Rychnov nad Kneznou,east Bohemia,78955,9060.0,2.0,1655.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,8886.0,8886.0,187,615511.0,559049.0,35883.336898,500.0,69381.0
3772,F,1936-08-23,62,DISPONENT,,48,Rychnov nad Kneznou,east Bohemia,78955,9060.0,2.0,1655.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
3773,F,1964-07-29,34,OWNER,,33,Decin,north Bohemia,133777,8705.0,6.0,4650.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,2112.0,704.0,117,65681.0,44059.0,16103.367521,1100.0,23070.0
3774,M,1922-10-29,76,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2904.0,2904.0,140,173714.0,147479.0,26209.95,400.0,38370.0
3775,M,1928-11-27,70,OWNER,,46,Nachod,east Bohemia,112709,8369.0,2.0,2854.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2902.0,2902.0,154,151110.0,135713.0,15733.383116,1000.0,25948.0
3776,M,1978-07-09,20,OWNER,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,4944.0,4944.0,107,220514.0,175830.0,34192.345794,1100.0,57000.0
3777,F,1975-09-04,23,DISPONENT,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
3779,M,1949-05-15,49,OWNER,,6,Kutna Hora,central Bohemia,77963,8546.0,3.0,2640.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,5336.0,1778.666666,321,694733.0,652212.0,31979.408099,500.0,55037.0
3780,M,1977-11-22,21,OWNER,,37,Litomerice,north Bohemia,114006,9065.0,4.0,4147.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,4245.0,4245.0,114,191556.0,169820.0,22567.780701,400.0,32229.0
3781,F,1975-03-12,23,OWNER,,17,Pelhrimov,south Bohemia,74062,8114.0,2.0,1003.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3992.0,3992.0,141,203335.0,180853.0,20298.730496,400.0,37703.0
3782,M,1980-09-10,18,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,7334.0,7334.0,395,2216418.0,2176396.0,52132.243037,1100.0,137533.0
3783,F,1968-07-08,30,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,225,378573.0,312745.0,42599.062222,200.0,72491.0
3784,M,1974-11-08,24,DISPONENT,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
3785,F,1920-07-18,78,OWNER,,66,Zdar nad Sazavou,south Moravia,125832,8512.0,4.0,2247.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2707.0,2707.0,338,416437.0,397072.0,23546.06213,200.0,36842.0
3786,M,1920-07-10,78,OWNER,,13,Rakovnik,central Bohemia,53921,8598.0,3.0,1597.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,1546.0,1546.0,162,216469.0,127484.0,48440.771604,500.0,94779.0
3787,F,1978-05-07,20,OWNER,,21,Tabor,south Bohemia,103347,9104.0,2.0,2299.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,9131.0,9131.0,212,888773.0,829973.0,37885.240566,300.0,70241.0
3788,F,1955-07-05,43,OWNER,,56,Breclav,south Moravia,124605,8772.0,5.0,2854.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,4388.0,1462.666666,279,310682.0,291622.0,21683.867383,400.0,35256.0
3789,M,1964-10-17,34,OWNER,,66,Zdar nad Sazavou,south Moravia,125832,8512.0,4.0,2247.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,9518.0,4759.0,441,1416331.0,1363844.0,31303.222222,1000.0,61083.0
3790,M,1936-08-28,62,OWNER,,48,Rychnov nad Kneznou,east Bohemia,78955,9060.0,2.0,1655.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3268.0,3268.0,323,1228097.0,1156181.0,47165.718266,600.0,80578.0
3791,M,1939-03-18,59,OWNER,,72,Olomouc,north Moravia,226122,8994.0,4.0,9672.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,6814.0,6814.0,315,1321572.0,1233649.0,48450.495238,200.0,97585.0
3792,M,1972-09-21,26,OWNER,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,6144.0,3072.0,430,842508.0,772525.0,48434.560465,900.0,86549.0
3793,F,1951-06-20,47,OWNER,,39,Most,north Bohemia,119895,10446.0,7.0,4947.0,1,5614.0,253560.0,60.0,4226.0,C,Vigente,1,4227.0,4227.0,126,665955.0,615183.0,40490.785714,900.0,76510.0
3794,F,1976-05-06,22,OWNER,,37,Litomerice,north Bohemia,114006,9065.0,4.0,4147.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,145,131142.0,117035.0,24387.544827,300.0,41961.0
3795,M,1982-05-03,16,OWNER,,12,Pribram,central Bohemia,107870,8754.0,4.0,3804.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,56,220601.0,205355.0,22671.339285,200.0,71220.0
3796,M,1953-06-29,45,OWNER,,3,Beroun,central Bohemia,75232,8980.0,2.0,2824.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,4354.0,2177.0,116,166756.0,150562.0,24961.318965,1000.0,36707.0
3797,F,1951-07-14,47,DISPONENT,,3,Beroun,central Bohemia,75232,8980.0,2.0,2824.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
3798,F,1954-11-17,44,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,10992.0,5496.0,271,861719.0,759940.0,43398.225092,1100.0,106448.0
3799,M,1929-03-24,69,OWNER,,2,Benesov,central Bohemia,88884,8507.0,2.0,2159.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,3228.0,1614.0,309,311486.0,287846.0,20238.601941,200.0,33603.0
3800,F,1954-06-15,44,OWNER,,38,Louny,north Bohemia,85852,8965.0,7.0,2653.0,1,5616.0,130896.0,24.0,5454.0,C,Vigente,2,9928.0,4964.0,161,315750.0,263627.0,36910.782608,300.0,59233.0
